"Product","SubCategory","Category","OrderDate","SalesAmount","Freight","Country","City","PostalCode"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-06-25 00:00:00","2294.9900","57.3748","Australia","Cloverdale","6105"
"Touring-3000 Blue, 62","Touring Bikes","Bikes","2015-06-25 00:00:00","742.3500","18.5588","United States","San Diego","92102"
"Touring-1000 Blue, 54","Touring Bikes","Bikes","2015-06-25 00:00:00","2384.0700","59.6018","United States","Corvallis","97330"
"Touring-1000 Yellow, 50","Touring Bikes","Bikes","2015-06-25 00:00:00","2384.0700","59.6018","United States","Corvallis","97330"
"Road-750 Black, 52","Road Bikes","Bikes","2015-06-25 00:00:00","539.9900","13.4998","United States","Burbank","91502"
"Road-550-W Yellow, 48","Road Bikes","Bikes","2015-06-25 00:00:00","1120.4900","28.0123","United States","San Carlos","94070"
"Road-550-W Yellow, 44","Road Bikes","Bikes","2015-06-25 00:00:00","1120.4900","28.0123","United States","Chula Vista","91910"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-06-25 00:00:00","1700.9900","42.5248","United States","Palo Alto","94303"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-06-25 00:00:00","1700.9900","42.5248","France","Orleans","45000"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-06-25 00:00:00","1700.9900","42.5248","United Kingdom","Peterborough","PB12"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-06-25 00:00:00","1700.9900","42.5248","France","Paris","75009"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-06-25 00:00:00","1700.9900","42.5248","United Kingdom","Kirkby","KB9"
"Road-550-W Yellow, 44","Road Bikes","Bikes","2015-06-25 00:00:00","1120.4900","28.0123","France","Paris","75007"
"Road-750 Black, 44","Road Bikes","Bikes","2015-06-25 00:00:00","539.9900","13.4998","France","Saint Ouen","41100"
"Road-750 Black, 52","Road Bikes","Bikes","2015-06-25 00:00:00","539.9900","13.4998","United Kingdom","Lancaster","LA1 1LN"
"Road-750 Black, 52","Road Bikes","Bikes","2015-06-25 00:00:00","539.9900","13.4998","France","Versailles","78000"
"Touring-1000 Blue, 50","Touring Bikes","Bikes","2015-06-25 00:00:00","2384.0700","59.6018","Germany","Grevenbroich","41485"
"Touring-1000 Yellow, 46","Touring Bikes","Bikes","2015-06-25 00:00:00","2384.0700","59.6018","Australia","Townsville","4810"
"Touring-1000 Blue, 60","Touring Bikes","Bikes","2015-06-25 00:00:00","2384.0700","59.6018","Australia","Goulburn","2580"
"Touring-1000 Blue, 46","Touring Bikes","Bikes","2015-06-25 00:00:00","2384.0700","59.6018","Australia","Silverwater","2264"
"Touring-1000 Yellow, 60","Touring Bikes","Bikes","2015-06-25 00:00:00","2384.0700","59.6018","Australia","Bendigo","3550"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-06-24 00:00:00","1700.9900","42.5248","Australia","Findon","5023"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-06-24 00:00:00","2319.9900","57.9998","United Kingdom","London","SE1 8HL"
"Mountain-400-W Silver, 40","Mountain Bikes","Bikes","2015-06-24 00:00:00","769.4900","19.2373","United Kingdom","Runcorn","TY31"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-06-24 00:00:00","2294.9900","57.3748","France","Saint Ouen","80610"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-06-24 00:00:00","2319.9900","57.9998","Germany","Stuttgart","70452"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-06-24 00:00:00","2294.9900","57.3748","France","Drancy","93700"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-06-24 00:00:00","2319.9900","57.9998","United Kingdom","Watford","WA3"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-06-24 00:00:00","2319.9900","57.9998","Germany","Paderborn","33098"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-06-24 00:00:00","2294.9900","57.3748","United Kingdom","Esher-Molesey","EM15"
"Mountain-500 Black, 48","Mountain Bikes","Bikes","2015-06-24 00:00:00","539.9900","13.4998","United States","Lynnwood","98036"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-06-24 00:00:00","2294.9900","57.3748","United States","Lynnwood","98036"
"Touring-2000 Blue, 60","Touring Bikes","Bikes","2015-06-24 00:00:00","1214.8500","30.3713","United Kingdom","York","YO15"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-06-24 00:00:00","1700.9900","42.5248","Australia","Bendigo","3550"
"Road-550-W Yellow, 44","Road Bikes","Bikes","2015-06-24 00:00:00","1120.4900","28.0123","Australia","South Melbourne","3205"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-06-24 00:00:00","2319.9900","57.9998","Australia","Rockhampton","4700"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-06-24 00:00:00","2294.9900","57.3748","Australia","Rhodes","2138"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-06-24 00:00:00","2294.9900","57.3748","Australia","St. Leonards","2065"
"Touring-1000 Yellow, 50","Touring Bikes","Bikes","2015-06-24 00:00:00","2384.0700","59.6018","United States","Santa Monica","90401"
"Touring-1000 Yellow, 60","Touring Bikes","Bikes","2015-06-24 00:00:00","2384.0700","59.6018","United States","Redwood City","94063"
"Touring-1000 Yellow, 46","Touring Bikes","Bikes","2015-06-24 00:00:00","2384.0700","59.6018","United States","Bremerton","98312"
"Touring-1000 Yellow, 54","Touring Bikes","Bikes","2015-06-24 00:00:00","2384.0700","59.6018","United States","Puyallup","98371"
"Touring-1000 Yellow, 50","Touring Bikes","Bikes","2015-06-24 00:00:00","2384.0700","59.6018","United States","Lemon Grove","91945"
"Touring-1000 Blue, 54","Touring Bikes","Bikes","2015-06-24 00:00:00","2384.0700","59.6018","Canada","Shawnee","V9B 2C3"
"Road-750 Black, 52","Road Bikes","Bikes","2015-06-24 00:00:00","539.9900","13.4998","United States","Burbank","91502"
"Road-750 Black, 44","Road Bikes","Bikes","2015-06-24 00:00:00","539.9900","13.4998","United States","Concord","94519"
"Road-750 Black, 44","Road Bikes","Bikes","2015-06-24 00:00:00","539.9900","13.4998","Canada","Haney","V2W 1W2"
"Road-750 Black, 52","Road Bikes","Bikes","2015-06-24 00:00:00","539.9900","13.4998","United States","Spring Valley","91977"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-06-24 00:00:00","1700.9900","42.5248","United States","Novato","94947"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-06-24 00:00:00","1700.9900","42.5248","France","Orleans","45000"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-06-24 00:00:00","1700.9900","42.5248","United Kingdom","W. York","BD1 4SJ"
"Road-750 Black, 58","Road Bikes","Bikes","2015-06-24 00:00:00","539.9900","13.4998","France","Paris","75009"
"Touring-3000 Blue, 50","Touring Bikes","Bikes","2015-06-24 00:00:00","742.3500","18.5588","Australia","Rockhampton","4700"
"Touring-3000 Yellow, 50","Touring Bikes","Bikes","2015-06-24 00:00:00","742.3500","18.5588","Australia","Findon","5023"
"Touring-3000 Blue, 44","Touring Bikes","Bikes","2015-06-24 00:00:00","742.3500","18.5588","Australia","Sydney","1002"
"Touring-1000 Yellow, 50","Touring Bikes","Bikes","2015-06-24 00:00:00","2384.0700","59.6018","Australia","Rockhampton","4700"
"Road-750 Black, 58","Road Bikes","Bikes","2015-06-24 00:00:00","539.9900","13.4998","Australia","Sunbury","3429"
"Road-750 Black, 58","Road Bikes","Bikes","2015-06-24 00:00:00","539.9900","13.4998","Australia","Brisbane","4000"
"Touring-1000 Yellow, 54","Touring Bikes","Bikes","2015-06-24 00:00:00","2384.0700","59.6018","Australia","Wollongong","2500"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-06-23 00:00:00","2294.9900","57.3748","France","Courbevoie","92400"
"Mountain-400-W Silver, 42","Mountain Bikes","Bikes","2015-06-23 00:00:00","769.4900","19.2373","United Kingdom","Leeds","LE18"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-06-23 00:00:00","2319.9900","57.9998","France","Saint Germain en Laye","78100"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-06-23 00:00:00","2294.9900","57.3748","Germany","Solingen","42651"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-06-23 00:00:00","2294.9900","57.3748","United States","Yakima","98901"
"Mountain-400-W Silver, 42","Mountain Bikes","Bikes","2015-06-23 00:00:00","769.4900","19.2373","United States","Glendale","91203"
"Mountain-400-W Silver, 46","Mountain Bikes","Bikes","2015-06-23 00:00:00","769.4900","19.2373","United States","San Carlos","94070"
"Touring-1000 Yellow, 60","Touring Bikes","Bikes","2015-06-23 00:00:00","2384.0700","59.6018","United Kingdom","London","W1N 9FA"
"Road-750 Black, 58","Road Bikes","Bikes","2015-06-23 00:00:00","539.9900","13.4998","Australia","Lane Cove","1597"
"Road-750 Black, 58","Road Bikes","Bikes","2015-06-23 00:00:00","539.9900","13.4998","Australia","Hawthorne","4171"
"Touring-2000 Blue, 46","Touring Bikes","Bikes","2015-06-23 00:00:00","1214.8500","30.3713","United States","Lebanon","97355"
"Touring-1000 Blue, 54","Touring Bikes","Bikes","2015-06-23 00:00:00","2384.0700","59.6018","United States","Bellflower","90706"
"Touring-1000 Blue, 50","Touring Bikes","Bikes","2015-06-23 00:00:00","2384.0700","59.6018","United States","Bellflower","90706"
"Touring-1000 Yellow, 50","Touring Bikes","Bikes","2015-06-23 00:00:00","2384.0700","59.6018","United States","Lemon Grove","91945"
"Road-750 Black, 44","Road Bikes","Bikes","2015-06-23 00:00:00","539.9900","13.4998","United States","Olympia","98501"
"Road-750 Black, 58","Road Bikes","Bikes","2015-06-23 00:00:00","539.9900","13.4998","United States","Salem","97301"
"Road-750 Black, 52","Road Bikes","Bikes","2015-06-23 00:00:00","539.9900","13.4998","Canada","N. Vancouver","V7L 4J4"
"Road-550-W Yellow, 42","Road Bikes","Bikes","2015-06-23 00:00:00","1120.4900","28.0123","Canada","Newton","V2M1P1"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-06-23 00:00:00","1700.9900","42.5248","Germany","Werne","59368"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-06-23 00:00:00","1700.9900","42.5248","France","Metz","57000"
"Road-550-W Yellow, 40","Road Bikes","Bikes","2015-06-23 00:00:00","1120.4900","28.0123","France","Paris","75005"
"Road-750 Black, 44","Road Bikes","Bikes","2015-06-23 00:00:00","539.9900","13.4998","United Kingdom","West Sussex","RH15 9UD"
"Road-750 Black, 44","Road Bikes","Bikes","2015-06-23 00:00:00","539.9900","13.4998","United Kingdom","Gateshead","GA10"
"Road-750 Black, 52","Road Bikes","Bikes","2015-06-23 00:00:00","539.9900","13.4998","Germany","Erlangen","91054"
"Touring-1000 Yellow, 46","Touring Bikes","Bikes","2015-06-23 00:00:00","2384.0700","59.6018","France","Metz","57000"
"Touring-1000 Yellow, 46","Touring Bikes","Bikes","2015-06-23 00:00:00","2384.0700","59.6018","France","Courbevoie","92400"
"Touring-1000 Yellow, 50","Touring Bikes","Bikes","2015-06-23 00:00:00","2384.0700","59.6018","Australia","East Brisbane","4169"
"Road-750 Black, 52","Road Bikes","Bikes","2015-06-23 00:00:00","539.9900","13.4998","Australia","Bendigo","3550"
"Touring-2000 Blue, 60","Touring Bikes","Bikes","2015-06-23 00:00:00","1214.8500","30.3713","Australia","Caloundra","4551"
"Touring-1000 Yellow, 54","Touring Bikes","Bikes","2015-06-23 00:00:00","2384.0700","59.6018","Australia","Matraville","2036"
"Touring-1000 Yellow, 54","Touring Bikes","Bikes","2015-06-23 00:00:00","2384.0700","59.6018","Australia","Rockhampton","4700"
"Mountain-500 Silver, 48","Mountain Bikes","Bikes","2015-06-22 00:00:00","564.9900","14.1248","Australia","Seaford","3198"
"Road-250 Black, 44","Road Bikes","Bikes","2015-06-22 00:00:00","2443.3500","61.0838","Germany","Hamburg","20354"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-06-22 00:00:00","2319.9900","57.9998","United Kingdom","London","W1X3SE"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-06-22 00:00:00","2319.9900","57.9998","United Kingdom","Oxon","OX16 8RS"
"Mountain-400-W Silver, 42","Mountain Bikes","Bikes","2015-06-22 00:00:00","769.4900","19.2373","France","Villeneuve-d'Ascq","59491"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-06-22 00:00:00","2319.9900","57.9998","United Kingdom","Woolston","WA1 4SY"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-06-22 00:00:00","2319.9900","57.9998","France","Metz","57000"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-06-22 00:00:00","2319.9900","57.9998","France","Bobigny","93000"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-06-22 00:00:00","2294.9900","57.3748","Germany","Grevenbroich","41485"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-06-22 00:00:00","2294.9900","57.3748","Germany","Werne","59368"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-06-22 00:00:00","2319.9900","57.9998","United States","West Covina","91791"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-06-22 00:00:00","2319.9900","57.9998","United States","Marysville","98270"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-06-22 00:00:00","2294.9900","57.3748","United States","National City","91950"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-06-22 00:00:00","2319.9900","57.9998","United States","Newport Beach","92625"
"Mountain-500 Silver, 44","Mountain Bikes","Bikes","2015-06-22 00:00:00","564.9900","14.1248","United States","Concord","94519"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-06-22 00:00:00","2319.9900","57.9998","United States","San Gabriel","91776"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-06-22 00:00:00","2319.9900","57.9998","United States","El Cajon","92020"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-06-22 00:00:00","2294.9900","57.3748","United States","Redwood City","94063"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-06-22 00:00:00","2319.9900","57.9998","United States","Sedro Woolley","98284"
"Road-750 Black, 58","Road Bikes","Bikes","2015-06-22 00:00:00","539.9900","13.4998","Australia","Sunbury","3429"
"Road-550-W Yellow, 42","Road Bikes","Bikes","2015-06-22 00:00:00","1120.4900","28.0123","Australia","Port Macquarie","2444"
"Road-550-W Yellow, 40","Road Bikes","Bikes","2015-06-22 00:00:00","1120.4900","28.0123","Australia","Brisbane","4000"
"Road-550-W Yellow, 42","Road Bikes","Bikes","2015-06-22 00:00:00","1120.4900","28.0123","Australia","Darlinghurst","2010"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-06-22 00:00:00","2294.9900","57.3748","Australia","Gold Coast","4217"
"Touring-3000 Blue, 58","Touring Bikes","Bikes","2015-06-22 00:00:00","742.3500","18.5588","United States","Salem","97301"
"Touring-1000 Blue, 54","Touring Bikes","Bikes","2015-06-22 00:00:00","2384.0700","59.6018","United States","San Carlos","94070"
"Touring-1000 Blue, 46","Touring Bikes","Bikes","2015-06-22 00:00:00","2384.0700","59.6018","United States","Beaverton","97005"
"Road-750 Black, 44","Road Bikes","Bikes","2015-06-22 00:00:00","539.9900","13.4998","United States","Portland","97205"
"Road-750 Black, 44","Road Bikes","Bikes","2015-06-22 00:00:00","539.9900","13.4998","United States","Downey","90241"
"Road-550-W Yellow, 42","Road Bikes","Bikes","2015-06-22 00:00:00","1120.4900","28.0123","United States","Downey","90241"
"Road-550-W Yellow, 42","Road Bikes","Bikes","2015-06-22 00:00:00","1120.4900","28.0123","United States","Bellingham","98225"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-06-22 00:00:00","1700.9900","42.5248","Canada","Cliffside","V8Y 1L1"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-06-22 00:00:00","1700.9900","42.5248","United States","Edmonds","98020"
"Touring-3000 Blue, 62","Touring Bikes","Bikes","2015-06-22 00:00:00","742.3500","18.5588","Australia","Silverwater","2264"
"Touring-1000 Yellow, 50","Touring Bikes","Bikes","2015-06-22 00:00:00","2384.0700","59.6018","Australia","Perth","6006"
"Touring-1000 Blue, 60","Touring Bikes","Bikes","2015-06-22 00:00:00","2384.0700","59.6018","Australia","Hervey Bay","4655"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-06-21 00:00:00","2294.9900","57.3748","United Kingdom","York","YO15"
"Mountain-400-W Silver, 40","Mountain Bikes","Bikes","2015-06-21 00:00:00","769.4900","19.2373","United Kingdom","Gateshead","GA10"
"Mountain-400-W Silver, 38","Mountain Bikes","Bikes","2015-06-21 00:00:00","769.4900","19.2373","Germany","Frankfurt","60323"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-06-21 00:00:00","2294.9900","57.3748","France","Drancy","93700"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-06-21 00:00:00","2319.9900","57.9998","United Kingdom","London","SW1P 2NU"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-06-21 00:00:00","2319.9900","57.9998","United Kingdom","Bracknell","RG12 8TB"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-06-21 00:00:00","2294.9900","57.3748","Germany","Paderborn","33098"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-06-21 00:00:00","2319.9900","57.9998","United Kingdom","Oxon","OX16 8RS"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-06-21 00:00:00","2319.9900","57.9998","Germany","Neunkirchen","66578"
"Mountain-500 Silver, 44","Mountain Bikes","Bikes","2015-06-21 00:00:00","564.9900","14.1248","France","S?vres","92310"
"Road-250 Black, 52","Road Bikes","Bikes","2015-06-21 00:00:00","2443.3500","61.0838","United States","Seattle","98104"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-06-21 00:00:00","2294.9900","57.3748","United States","Spring Valley","91977"
"Mountain-400-W Silver, 42","Mountain Bikes","Bikes","2015-06-21 00:00:00","769.4900","19.2373","United States","Bothell","98011"
"Mountain-400-W Silver, 42","Mountain Bikes","Bikes","2015-06-21 00:00:00","769.4900","19.2373","United States","Grossmont","91941"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-06-21 00:00:00","2294.9900","57.3748","United States","Spring Valley","91977"
"Touring-1000 Yellow, 54","Touring Bikes","Bikes","2015-06-21 00:00:00","2384.0700","59.6018","United Kingdom","York","Y024 1GF"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-06-21 00:00:00","2319.9900","57.9998","Australia","Melton","3337"
"Road-250 Black, 52","Road Bikes","Bikes","2015-06-21 00:00:00","2443.3500","61.0838","Australia","Malabar","2036"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-06-21 00:00:00","1700.9900","42.5248","Australia","Geelong","3220"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-06-21 00:00:00","1700.9900","42.5248","Australia","North Ryde","2113"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-06-21 00:00:00","1700.9900","42.5248","Australia","Melton","3337"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-06-21 00:00:00","1700.9900","42.5248","Australia","St. Leonards","2065"
"Road-550-W Yellow, 40","Road Bikes","Bikes","2015-06-21 00:00:00","1120.4900","28.0123","Australia","Brisbane","4000"
"Touring-2000 Blue, 54","Touring Bikes","Bikes","2015-06-21 00:00:00","1214.8500","30.3713","United States","Bellingham","98225"
"Touring-1000 Yellow, 54","Touring Bikes","Bikes","2015-06-21 00:00:00","2384.0700","59.6018","United States","Lincoln Acres","91950"
"Touring-2000 Blue, 54","Touring Bikes","Bikes","2015-06-21 00:00:00","1214.8500","30.3713","United States","Coronado","92118"
"Touring-1000 Blue, 50","Touring Bikes","Bikes","2015-06-21 00:00:00","2384.0700","59.6018","Canada","Oak Bay","V8P"
"Touring-1000 Yellow, 46","Touring Bikes","Bikes","2015-06-21 00:00:00","2384.0700","59.6018","United States","Daly City","94015"
"Touring-1000 Yellow, 60","Touring Bikes","Bikes","2015-06-21 00:00:00","2384.0700","59.6018","United States","Burlingame","94010"
"Road-750 Black, 48","Road Bikes","Bikes","2015-06-21 00:00:00","539.9900","13.4998","United States","Woodburn","97071"
"Road-750 Black, 52","Road Bikes","Bikes","2015-06-21 00:00:00","539.9900","13.4998","Canada","Royal Oak","V8X"
"Road-750 Black, 52","Road Bikes","Bikes","2015-06-21 00:00:00","539.9900","13.4998","United States","Berkeley","94704"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-06-21 00:00:00","1120.4900","28.0123","United States","Coronado","92118"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-06-21 00:00:00","1120.4900","28.0123","Canada","Shawnee","V9B 5T2"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-06-21 00:00:00","1700.9900","42.5248","Canada","Cliffside","V8Y 1L1"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-06-21 00:00:00","1700.9900","42.5248","United States","Kirkland","98033"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-06-21 00:00:00","1700.9900","42.5248","United States","Lynnwood","98036"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-06-21 00:00:00","1700.9900","42.5248","United States","Lincoln Acres","91950"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-06-21 00:00:00","1700.9900","42.5248","Germany","Kiel","24044"
"Road-550-W Yellow, 40","Road Bikes","Bikes","2015-06-21 00:00:00","1120.4900","28.0123","France","S?vres","92310"
"Road-750 Black, 48","Road Bikes","Bikes","2015-06-21 00:00:00","539.9900","13.4998","Germany","Solingen","42651"
"Road-750 Black, 44","Road Bikes","Bikes","2015-06-21 00:00:00","539.9900","13.4998","United Kingdom","London","C2H 7AU"
"Road-750 Black, 52","Road Bikes","Bikes","2015-06-21 00:00:00","539.9900","13.4998","Germany","Frankfurt","60323"
"Touring-1000 Yellow, 54","Touring Bikes","Bikes","2015-06-21 00:00:00","2384.0700","59.6018","France","Saint Germain en Laye","78100"
"Touring-3000 Blue, 50","Touring Bikes","Bikes","2015-06-21 00:00:00","742.3500","18.5588","Australia","Newcastle","2300"
"Touring-1000 Yellow, 46","Touring Bikes","Bikes","2015-06-21 00:00:00","2384.0700","59.6018","Australia","Newcastle","2300"
"Road-750 Black, 44","Road Bikes","Bikes","2015-06-21 00:00:00","539.9900","13.4998","Australia","Malabar","2036"
"Road-750 Black, 52","Road Bikes","Bikes","2015-06-21 00:00:00","539.9900","13.4998","Australia","Warrnambool","3280"
"Touring-2000 Blue, 54","Touring Bikes","Bikes","2015-06-21 00:00:00","1214.8500","30.3713","Australia","Warrnambool","3280"
"Touring-1000 Blue, 60","Touring Bikes","Bikes","2015-06-21 00:00:00","2384.0700","59.6018","Australia","Milsons Point","2061"
"Touring-1000 Blue, 46","Touring Bikes","Bikes","2015-06-20 00:00:00","2384.0700","59.6018","Australia","Silverwater","2264"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-06-20 00:00:00","2294.9900","57.3748","France","Chatou","78400"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-06-20 00:00:00","2294.9900","57.3748","France","Boulogne-Billancourt","92100"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-06-20 00:00:00","2294.9900","57.3748","United Kingdom","Cheltenham","GL50"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-06-20 00:00:00","2319.9900","57.9998","Germany","Poing","66041"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-06-20 00:00:00","2319.9900","57.9998","France","Les Ulis","91940"
"Mountain-500 Silver, 52","Mountain Bikes","Bikes","2015-06-20 00:00:00","564.9900","14.1248","United States","Bellflower","90706"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-06-20 00:00:00","2319.9900","57.9998","United States","Grossmont","91941"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-06-20 00:00:00","2294.9900","57.3748","United States","Burien","98168"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-06-20 00:00:00","2294.9900","57.3748","United States","Burlingame","94010"
"Touring-3000 Blue, 44","Touring Bikes","Bikes","2015-06-20 00:00:00","742.3500","18.5588","United Kingdom","Wokingham","RG41 1QW"
"Touring-3000 Blue, 50","Touring Bikes","Bikes","2015-06-20 00:00:00","742.3500","18.5588","United Kingdom","Milton Keynes","MK8 8ZD"
"Touring-3000 Blue, 50","Touring Bikes","Bikes","2015-06-20 00:00:00","742.3500","18.5588","Germany","Frankfurt","91480"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-06-20 00:00:00","2294.9900","57.3748","Australia","Rhodes","2138"
"Road-250 Red, 58","Road Bikes","Bikes","2015-06-20 00:00:00","2443.3500","61.0838","Australia","Rhodes","2138"
"Road-250 Black, 44","Road Bikes","Bikes","2015-06-20 00:00:00","2443.3500","61.0838","Australia","Townsville","4810"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-06-20 00:00:00","1700.9900","42.5248","Australia","Malabar","2036"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-06-20 00:00:00","1700.9900","42.5248","Australia","Rockhampton","4700"
"Road-550-W Yellow, 48","Road Bikes","Bikes","2015-06-20 00:00:00","1120.4900","28.0123","Australia","Wollongong","2500"
"Road-750 Black, 58","Road Bikes","Bikes","2015-06-20 00:00:00","539.9900","13.4998","Australia","Newcastle","2300"
"Road-550-W Yellow, 44","Road Bikes","Bikes","2015-06-20 00:00:00","1120.4900","28.0123","Australia","Newcastle","2300"
"Road-550-W Yellow, 42","Road Bikes","Bikes","2015-06-20 00:00:00","1120.4900","28.0123","Australia","Sunbury","3429"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-06-20 00:00:00","2294.9900","57.3748","Australia","Hobart","7001"
"Mountain-400-W Silver, 42","Mountain Bikes","Bikes","2015-06-20 00:00:00","769.4900","19.2373","Australia","Sunbury","3429"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-06-20 00:00:00","2319.9900","57.9998","Australia","Bendigo","3550"
"Touring-1000 Blue, 60","Touring Bikes","Bikes","2015-06-20 00:00:00","2384.0700","59.6018","United States","Oregon City","97045"
"Touring-3000 Blue, 50","Touring Bikes","Bikes","2015-06-20 00:00:00","742.3500","18.5588","United States","Lemon Grove","91945"
"Touring-3000 Blue, 50","Touring Bikes","Bikes","2015-06-20 00:00:00","742.3500","18.5588","Canada","Cliffside","V8Y 1L1"
"Touring-1000 Yellow, 46","Touring Bikes","Bikes","2015-06-20 00:00:00","2384.0700","59.6018","United States","Salem","97301"
"Touring-1000 Yellow, 50","Touring Bikes","Bikes","2015-06-20 00:00:00","2384.0700","59.6018","United States","Salem","97301"
"Road-750 Black, 48","Road Bikes","Bikes","2015-06-20 00:00:00","539.9900","13.4998","United States","Woodland Hills","91364"
"Road-750 Black, 58","Road Bikes","Bikes","2015-06-20 00:00:00","539.9900","13.4998","United States","Milwaukie","97222"
"Road-750 Black, 58","Road Bikes","Bikes","2015-06-20 00:00:00","539.9900","13.4998","United States","Coronado","92118"
"Road-750 Black, 44","Road Bikes","Bikes","2015-06-20 00:00:00","539.9900","13.4998","United States","West Covina","91791"
"Road-750 Black, 44","Road Bikes","Bikes","2015-06-20 00:00:00","539.9900","13.4998","United States","Chula Vista","91910"
"Road-550-W Yellow, 44","Road Bikes","Bikes","2015-06-20 00:00:00","1120.4900","28.0123","United States","Santa Monica","90401"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-06-20 00:00:00","1120.4900","28.0123","United States","Portland","97205"
