"Product","SubCategory","Category","OrderDate","SalesAmount","Freight","Country","City","PostalCode"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-05-25 00:00:00","2319.9900","57.9998","United States","San Diego","92102"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-05-25 00:00:00","2319.9900","57.9998","United States","Spring Valley","91977"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-05-25 00:00:00","2294.9900","57.3748","United States","Woodburn","97071"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-05-25 00:00:00","2319.9900","57.9998","United States","Long Beach","90802"
"Touring-1000 Yellow, 46","Touring Bikes","Bikes","2015-05-25 00:00:00","2384.0700","59.6018","United Kingdom","Leeds","LE18"
"Touring-1000 Yellow, 60","Touring Bikes","Bikes","2015-05-25 00:00:00","2384.0700","59.6018","United Kingdom","York","YO15"
"Touring-1000 Yellow, 46","Touring Bikes","Bikes","2015-05-25 00:00:00","2384.0700","59.6018","United Kingdom","Bracknell","RG12 8TB"
"Road-550-W Yellow, 48","Road Bikes","Bikes","2015-05-25 00:00:00","1120.4900","28.0123","Australia","Cranbourne","3977"
"Road-550-W Yellow, 44","Road Bikes","Bikes","2015-05-25 00:00:00","1120.4900","28.0123","Australia","Springwood","2777"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-05-25 00:00:00","2294.9900","57.3748","Australia","Caloundra","4551"
"Touring-2000 Blue, 60","Touring Bikes","Bikes","2015-05-25 00:00:00","1214.8500","30.3713","United States","Novato","94947"
"Road-750 Black, 58","Road Bikes","Bikes","2015-05-25 00:00:00","539.9900","13.4998","United States","Chula Vista","91910"
"Road-750 Black, 44","Road Bikes","Bikes","2015-05-25 00:00:00","539.9900","13.4998","United States","Woodland Hills","91364"
"Road-750 Black, 52","Road Bikes","Bikes","2015-05-25 00:00:00","539.9900","13.4998","United States","Long Beach","90802"
"Road-550-W Yellow, 44","Road Bikes","Bikes","2015-05-25 00:00:00","1120.4900","28.0123","United States","Burlingame","94010"
"Road-550-W Yellow, 40","Road Bikes","Bikes","2015-05-25 00:00:00","1120.4900","28.0123","United States","Burien","98168"
"Road-550-W Yellow, 48","Road Bikes","Bikes","2015-05-25 00:00:00","1120.4900","28.0123","United States","Chula Vista","91910"
"Road-550-W Yellow, 48","Road Bikes","Bikes","2015-05-25 00:00:00","1120.4900","28.0123","United States","West Covina","91791"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-05-25 00:00:00","1700.9900","42.5248","United States","Kirkland","98033"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-05-25 00:00:00","1700.9900","42.5248","United States","Lebanon","97355"
"Road-550-W Yellow, 44","Road Bikes","Bikes","2015-05-25 00:00:00","1120.4900","28.0123","United Kingdom","Reading","RG7 5H7"
"Road-750 Black, 48","Road Bikes","Bikes","2015-05-25 00:00:00","539.9900","13.4998","France","Lieusaint","77127"
"Road-750 Black, 58","Road Bikes","Bikes","2015-05-25 00:00:00","539.9900","13.4998","France","Metz","57000"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-05-25 00:00:00","1700.9900","42.5248","Germany","Erlangen","91054"
"Touring-1000 Blue, 50","Touring Bikes","Bikes","2015-05-25 00:00:00","2384.0700","59.6018","Australia","Townsville","4810"
"Road-750 Black, 58","Road Bikes","Bikes","2015-05-25 00:00:00","539.9900","13.4998","Australia","Springwood","2777"
"Touring-1000 Blue, 60","Touring Bikes","Bikes","2015-05-25 00:00:00","2384.0700","59.6018","Australia","Rhodes","2138"
"Mountain-400-W Silver, 46","Mountain Bikes","Bikes","2015-05-24 00:00:00","769.4900","19.2373","France","Croix","59170"
"Mountain-400-W Silver, 42","Mountain Bikes","Bikes","2015-05-24 00:00:00","769.4900","19.2373","Germany","Dresden","01071"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-05-24 00:00:00","2319.9900","57.9998","Germany","Hamburg","20354"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-05-24 00:00:00","2294.9900","57.3748","Germany","Berlin","10501"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-05-24 00:00:00","2319.9900","57.9998","Germany","M?nchen","80074"
"Mountain-500 Silver, 40","Mountain Bikes","Bikes","2015-05-24 00:00:00","564.9900","14.1248","United States","Redwood City","94063"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-05-24 00:00:00","2319.9900","57.9998","United States","Sedro Woolley","98284"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-05-24 00:00:00","2294.9900","57.3748","Canada","Port Hammond","V6B 3P7"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-05-24 00:00:00","2294.9900","57.3748","United States","Torrance","90505"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-05-24 00:00:00","2294.9900","57.3748","Canada","N. Vancouver","V7L 4J4"
"Mountain-400-W Silver, 40","Mountain Bikes","Bikes","2015-05-24 00:00:00","769.4900","19.2373","United States","Fremont","94536"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-05-24 00:00:00","2319.9900","57.9998","United States","Woodland Hills","91364"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-05-24 00:00:00","2294.9900","57.3748","United States","Chula Vista","91910"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-05-24 00:00:00","2294.9900","57.3748","United States","Port Orchard","98366"
"Touring-1000 Yellow, 50","Touring Bikes","Bikes","2015-05-24 00:00:00","2384.0700","59.6018","France","Paris","75017"
"Touring-1000 Yellow, 46","Touring Bikes","Bikes","2015-05-24 00:00:00","2384.0700","59.6018","United Kingdom","Reading","RG7 5H7"
"Touring-1000 Blue, 54","Touring Bikes","Bikes","2015-05-24 00:00:00","2384.0700","59.6018","United Kingdom","London","W1N 9FA"
"Touring-1000 Blue, 46","Touring Bikes","Bikes","2015-05-24 00:00:00","2384.0700","59.6018","France","Croix","59170"
"Touring-1000 Blue, 60","Touring Bikes","Bikes","2015-05-24 00:00:00","2384.0700","59.6018","France","Les Ulis","91940"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-05-24 00:00:00","1120.4900","28.0123","Australia","Gold Coast","4217"
"Road-250 Black, 52","Road Bikes","Bikes","2015-05-24 00:00:00","2443.3500","61.0838","Australia","Seaford","3198"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-05-24 00:00:00","1700.9900","42.5248","Australia","Cranbourne","3977"
"Mountain-500 Black, 48","Mountain Bikes","Bikes","2015-05-24 00:00:00","539.9900","13.4998","Australia","Melbourne","3000"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-05-24 00:00:00","2294.9900","57.3748","Australia","Rockhampton","4700"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-05-24 00:00:00","2294.9900","57.3748","Australia","Brisbane","4000"
"Touring-3000 Yellow, 50","Touring Bikes","Bikes","2015-05-24 00:00:00","742.3500","18.5588","United States","Los Angeles","90012"
"Touring-3000 Yellow, 54","Touring Bikes","Bikes","2015-05-24 00:00:00","742.3500","18.5588","United States","Lebanon","97355"
"Touring-1000 Yellow, 60","Touring Bikes","Bikes","2015-05-24 00:00:00","2384.0700","59.6018","United States","Bellflower","90706"
"Road-750 Black, 58","Road Bikes","Bikes","2015-05-24 00:00:00","539.9900","13.4998","United States","Coronado","92118"
"Road-750 Black, 48","Road Bikes","Bikes","2015-05-24 00:00:00","539.9900","13.4998","United States","Burbank","91502"
"Road-750 Black, 48","Road Bikes","Bikes","2015-05-24 00:00:00","539.9900","13.4998","United States","Oregon City","97045"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-05-24 00:00:00","1120.4900","28.0123","United States","Lakewood","90712"
"Road-550-W Yellow, 42","Road Bikes","Bikes","2015-05-24 00:00:00","1120.4900","28.0123","United States","Mill Valley","94941"
"Road-550-W Yellow, 48","Road Bikes","Bikes","2015-05-24 00:00:00","1120.4900","28.0123","United States","Woodburn","97071"
"Touring-1000 Yellow, 50","Touring Bikes","Bikes","2015-05-24 00:00:00","2384.0700","59.6018","Australia","Lane Cove","1597"
"Touring-2000 Blue, 54","Touring Bikes","Bikes","2015-05-24 00:00:00","1214.8500","30.3713","Australia","Lane Cove","1597"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-05-24 00:00:00","1700.9900","42.5248","France","Roubaix","59100"
"Road-750 Black, 58","Road Bikes","Bikes","2015-05-24 00:00:00","539.9900","13.4998","Australia","Melbourne","3000"
"Road-250 Black, 52","Road Bikes","Bikes","2015-05-23 00:00:00","2443.3500","61.0838","France","Roncq","59223"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-05-23 00:00:00","2319.9900","57.9998","France","Orly","94310"
"Mountain-400-W Silver, 46","Mountain Bikes","Bikes","2015-05-23 00:00:00","769.4900","19.2373","Canada","Shawnee","V9B 2C3"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-05-23 00:00:00","2319.9900","57.9998","United States","Bremerton","98312"
"Mountain-400-W Silver, 40","Mountain Bikes","Bikes","2015-05-23 00:00:00","769.4900","19.2373","United States","Puyallup","98371"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-05-23 00:00:00","2319.9900","57.9998","United States","Woodburn","97071"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-05-23 00:00:00","2319.9900","57.9998","United States","Corvallis","97330"
"Touring-3000 Yellow, 54","Touring Bikes","Bikes","2015-05-23 00:00:00","742.3500","18.5588","France","Orly","94310"
"Touring-3000 Yellow, 62","Touring Bikes","Bikes","2015-05-23 00:00:00","742.3500","18.5588","France","Villeneuve-d'Ascq","59491"
"Touring-1000 Blue, 60","Touring Bikes","Bikes","2015-05-23 00:00:00","2384.0700","59.6018","United Kingdom","Esher-Molesey","EM15"
"Touring-1000 Yellow, 46","Touring Bikes","Bikes","2015-05-23 00:00:00","2384.0700","59.6018","France","Saint-Denis","93400"
"Touring-1000 Blue, 54","Touring Bikes","Bikes","2015-05-23 00:00:00","2384.0700","59.6018","Germany","Eilenburg","04838"
"Road-550-W Yellow, 48","Road Bikes","Bikes","2015-05-23 00:00:00","1120.4900","28.0123","Australia","Townsville","4810"
"Road-550-W Yellow, 42","Road Bikes","Bikes","2015-05-23 00:00:00","1120.4900","28.0123","Australia","Warrnambool","3280"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-05-23 00:00:00","1120.4900","28.0123","Australia","Melton","3337"
"Road-250 Black, 48","Road Bikes","Bikes","2015-05-23 00:00:00","2443.3500","61.0838","Australia","Melton","3337"
"Road-250 Black, 58","Road Bikes","Bikes","2015-05-23 00:00:00","2443.3500","61.0838","Australia","Gold Coast","4217"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-05-23 00:00:00","1700.9900","42.5248","Australia","East Brisbane","4169"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-05-23 00:00:00","1700.9900","42.5248","Australia","Wollongong","2500"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-05-23 00:00:00","1120.4900","28.0123","Australia","Melbourne","3000"
"Touring-2000 Blue, 46","Touring Bikes","Bikes","2015-05-23 00:00:00","1214.8500","30.3713","United States","Lincoln Acres","91950"
"Touring-2000 Blue, 46","Touring Bikes","Bikes","2015-05-23 00:00:00","1214.8500","30.3713","United States","El Cajon","92020"
"Touring-1000 Blue, 50","Touring Bikes","Bikes","2015-05-23 00:00:00","2384.0700","59.6018","United States","El Cajon","92020"
"Touring-1000 Yellow, 46","Touring Bikes","Bikes","2015-05-23 00:00:00","2384.0700","59.6018","United States","Santa Monica","90401"
"Touring-1000 Blue, 54","Touring Bikes","Bikes","2015-05-23 00:00:00","2384.0700","59.6018","United States","Imperial Beach","91932"
"Touring-1000 Blue, 46","Touring Bikes","Bikes","2015-05-23 00:00:00","2384.0700","59.6018","United States","Beaverton","97005"
"Road-750 Black, 44","Road Bikes","Bikes","2015-05-23 00:00:00","539.9900","13.4998","United States","Lincoln Acres","91950"
"Road-750 Black, 58","Road Bikes","Bikes","2015-05-23 00:00:00","539.9900","13.4998","Canada","Shawnee","V8Z 4N5"
"Road-750 Black, 44","Road Bikes","Bikes","2015-05-23 00:00:00","539.9900","13.4998","United States","Coronado","92118"
"Road-750 Black, 44","Road Bikes","Bikes","2015-05-23 00:00:00","539.9900","13.4998","United States","Kirkland","98033"
"Road-750 Black, 52","Road Bikes","Bikes","2015-05-23 00:00:00","539.9900","13.4998","United States","Seattle","98104"
"Road-750 Black, 52","Road Bikes","Bikes","2015-05-23 00:00:00","539.9900","13.4998","United States","Burbank","91502"
"Road-750 Black, 48","Road Bikes","Bikes","2015-05-23 00:00:00","539.9900","13.4998","United States","El Cajon","92020"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-05-23 00:00:00","1700.9900","42.5248","United States","Renton","98055"
"Road-750 Black, 48","Road Bikes","Bikes","2015-05-23 00:00:00","539.9900","13.4998","United Kingdom","Wokingham","RG41 1QW"
"Road-750 Black, 44","Road Bikes","Bikes","2015-05-23 00:00:00","539.9900","13.4998","United Kingdom","Milton Keynes","MK8 8DF"
"Road-750 Black, 48","Road Bikes","Bikes","2015-05-23 00:00:00","539.9900","13.4998","Germany","Hamburg","20354"
"Touring-1000 Yellow, 46","Touring Bikes","Bikes","2015-05-23 00:00:00","2384.0700","59.6018","Australia","Warrnambool","3280"
"Road-750 Black, 52","Road Bikes","Bikes","2015-05-23 00:00:00","539.9900","13.4998","Australia","Hawthorne","4171"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-05-23 00:00:00","1700.9900","42.5248","Germany","Kassel","34117"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-05-22 00:00:00","2319.9900","57.9998","Germany","Berlin","14111"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-05-22 00:00:00","2294.9900","57.3748","France","Versailles","78000"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-05-22 00:00:00","2319.9900","57.9998","United Kingdom","W. York","BD1 4SJ"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-05-22 00:00:00","2294.9900","57.3748","Germany","Hamburg","20354"
"Mountain-500 Black, 48","Mountain Bikes","Bikes","2015-05-22 00:00:00","539.9900","13.4998","United States","San Gabriel","91776"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-05-22 00:00:00","2319.9900","57.9998","United States","Long Beach","90802"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-05-22 00:00:00","2294.9900","57.3748","Canada","Port Hammond","V6B 3P7"
"Touring-1000 Blue, 50","Touring Bikes","Bikes","2015-05-22 00:00:00","2384.0700","59.6018","United Kingdom","London","W1N 9FA"
"Touring-1000 Yellow, 50","Touring Bikes","Bikes","2015-05-22 00:00:00","2384.0700","59.6018","France","Metz","57000"
"Road-550-W Yellow, 48","Road Bikes","Bikes","2015-05-22 00:00:00","1120.4900","28.0123","Australia","Port Macquarie","2444"
"Road-550-W Yellow, 42","Road Bikes","Bikes","2015-05-22 00:00:00","1120.4900","28.0123","Australia","Bendigo","3550"
"Mountain-400-W Silver, 42","Mountain Bikes","Bikes","2015-05-22 00:00:00","769.4900","19.2373","Australia","Cloverdale","6105"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-05-22 00:00:00","2319.9900","57.9998","Australia","Geelong","3220"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-05-22 00:00:00","2319.9900","57.9998","Australia","Rhodes","2138"
"Touring-1000 Yellow, 54","Touring Bikes","Bikes","2015-05-22 00:00:00","2384.0700","59.6018","United States","Milwaukie","97222"
"Touring-1000 Yellow, 50","Touring Bikes","Bikes","2015-05-22 00:00:00","2384.0700","59.6018","United States","Colma","94014"
"Touring-1000 Yellow, 54","Touring Bikes","Bikes","2015-05-22 00:00:00","2384.0700","59.6018","United States","Chula Vista","91910"
"Touring-1000 Blue, 54","Touring Bikes","Bikes","2015-05-22 00:00:00","2384.0700","59.6018","United States","Coronado","92118"
"Touring-1000 Yellow, 60","Touring Bikes","Bikes","2015-05-22 00:00:00","2384.0700","59.6018","United States","Concord","94519"
"Road-750 Black, 44","Road Bikes","Bikes","2015-05-22 00:00:00","539.9900","13.4998","United States","Marysville","98270"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-05-22 00:00:00","1700.9900","42.5248","Canada","Oak Bay","V8P"
"Road-550-W Yellow, 48","Road Bikes","Bikes","2015-05-22 00:00:00","1120.4900","28.0123","United Kingdom","Wokingham","RG41 1QW"
"Road-550-W Yellow, 44","Road Bikes","Bikes","2015-05-22 00:00:00","1120.4900","28.0123","Germany","Frankfurt","60323"
"Road-550-W Yellow, 40","Road Bikes","Bikes","2015-05-22 00:00:00","1120.4900","28.0123","United Kingdom","Warrington","WA3 7BH"
"Road-750 Black, 48","Road Bikes","Bikes","2015-05-22 00:00:00","539.9900","13.4998","Germany","M?nchen","80074"
"Road-750 Black, 48","Road Bikes","Bikes","2015-05-22 00:00:00","539.9900","13.4998","France","Verrieres Le Buisson","91370"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-05-22 00:00:00","1700.9900","42.5248","United Kingdom","Oxford","OX14 4SE"
"Touring-3000 Blue, 58","Touring Bikes","Bikes","2015-05-22 00:00:00","742.3500","18.5588","Australia","Hobart","7001"
"Touring-1000 Yellow, 54","Touring Bikes","Bikes","2015-05-22 00:00:00","2384.0700","59.6018","Australia","Sunbury","3429"
"Touring-1000 Yellow, 50","Touring Bikes","Bikes","2015-05-22 00:00:00","2384.0700","59.6018","Australia","Bendigo","3550"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-05-22 00:00:00","1700.9900","42.5248","Germany","M?hlheim","63151"
"Touring-1000 Blue, 50","Touring Bikes","Bikes","2015-05-22 00:00:00","2384.0700","59.6018","Australia","Rockhampton","4700"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-05-21 00:00:00","1700.9900","42.5248","Germany","Eilenburg","04838"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-05-21 00:00:00","2319.9900","57.9998","United Kingdom","London","W1X3SE"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-05-21 00:00:00","2319.9900","57.9998","United Kingdom","Leeds","LE18"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-05-21 00:00:00","2319.9900","57.9998","Germany","Bottrop","46236"
"Mountain-500 Silver, 40","Mountain Bikes","Bikes","2015-05-21 00:00:00","564.9900","14.1248","United Kingdom","Billericay","CM11"
"Mountain-500 Black, 40","Mountain Bikes","Bikes","2015-05-21 00:00:00","539.9900","13.4998","Germany","Paderborn","33041"
"Mountain-500 Black, 44","Mountain Bikes","Bikes","2015-05-21 00:00:00","539.9900","13.4998","Canada","Oak Bay","V8P"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-05-21 00:00:00","2294.9900","57.3748","United States","Olympia","98501"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-05-21 00:00:00","2319.9900","57.9998","United States","Bellflower","90706"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-05-21 00:00:00","2294.9900","57.3748","United States","San Diego","92102"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-05-21 00:00:00","2294.9900","57.3748","United States","Oregon City","97045"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-05-21 00:00:00","2319.9900","57.9998","United States","Salem","97301"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-05-21 00:00:00","2294.9900","57.3748","United States","Oregon City","97045"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-05-21 00:00:00","2319.9900","57.9998","United States","Burien","98168"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-05-21 00:00:00","2294.9900","57.3748","United States","Lakewood","90712"
"Touring-3000 Blue, 58","Touring Bikes","Bikes","2015-05-21 00:00:00","742.3500","18.5588","France","Versailles","78000"
"Touring-2000 Blue, 50","Touring Bikes","Bikes","2015-05-21 00:00:00","1214.8500","30.3713","Germany","M?nster","48001"
"Touring-2000 Blue, 54","Touring Bikes","Bikes","2015-05-21 00:00:00","1214.8500","30.3713","United Kingdom","Oxford","OX1"
"Touring-3000 Blue, 62","Touring Bikes","Bikes","2015-05-21 00:00:00","742.3500","18.5588","United Kingdom","London","W1N 9FA"
"Touring-1000 Yellow, 54","Touring Bikes","Bikes","2015-05-21 00:00:00","2384.0700","59.6018","United Kingdom","Berkshire","RG11 5TP"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-05-21 00:00:00","1120.4900","28.0123","Australia","Cranbourne","3977"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-05-21 00:00:00","2319.9900","57.9998","Australia","Warrnambool","3280"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-05-21 00:00:00","2319.9900","57.9998","Australia","Cranbourne","3977"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-05-21 00:00:00","2319.9900","57.9998","Australia","Hervey Bay","4655"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-05-21 00:00:00","2294.9900","57.3748","Australia","North Ryde","2113"
"Touring-3000 Yellow, 62","Touring Bikes","Bikes","2015-05-21 00:00:00","742.3500","18.5588","United States","Long Beach","90802"
"Touring-2000 Blue, 54","Touring Bikes","Bikes","2015-05-21 00:00:00","1214.8500","30.3713","United States","Beaverton","97005"
"Touring-3000 Yellow, 58","Touring Bikes","Bikes","2015-05-21 00:00:00","742.3500","18.5588","United States","Novato","94947"
"Touring-1000 Yellow, 60","Touring Bikes","Bikes","2015-05-21 00:00:00","2384.0700","59.6018","Canada","Newton","V2M1P1"
"Touring-1000 Blue, 60","Touring Bikes","Bikes","2015-05-21 00:00:00","2384.0700","59.6018","United States","Lemon Grove","91945"
"Road-750 Black, 52","Road Bikes","Bikes","2015-05-21 00:00:00","539.9900","13.4998","United States","Imperial Beach","91932"
"Road-550-W Yellow, 48","Road Bikes","Bikes","2015-05-21 00:00:00","1120.4900","28.0123","Canada","Sooke","V0"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-05-21 00:00:00","1700.9900","42.5248","United States","Renton","98055"
"Road-550-W Yellow, 48","Road Bikes","Bikes","2015-05-21 00:00:00","1120.4900","28.0123","United Kingdom","Kirkby","KB9"
"Road-550-W Yellow, 44","Road Bikes","Bikes","2015-05-21 00:00:00","1120.4900","28.0123","Germany","Duesseldorf","40434"
"Road-750 Black, 44","Road Bikes","Bikes","2015-05-21 00:00:00","539.9900","13.4998","France","Lieusaint","77127"
"Road-750 Black, 48","Road Bikes","Bikes","2015-05-21 00:00:00","539.9900","13.4998","United Kingdom","Stoke-on-Trent","AS23"
"Road-750 Black, 44","Road Bikes","Bikes","2015-05-21 00:00:00","539.9900","13.4998","Germany","Ingolstadt","85049"
"Road-750 Black, 44","Road Bikes","Bikes","2015-05-21 00:00:00","539.9900","13.4998","France","Lille","59000"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-05-21 00:00:00","1700.9900","42.5248","France","Drancy","93700"
"Touring-1000 Blue, 60","Touring Bikes","Bikes","2015-05-21 00:00:00","2384.0700","59.6018","Australia","Townsville","4810"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-05-20 00:00:00","1700.9900","42.5248","United Kingdom","Oxford","OX1"
"Road-250 Black, 48","Road Bikes","Bikes","2015-05-20 00:00:00","2443.3500","61.0838","France","Paris","75003"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-05-20 00:00:00","2294.9900","57.3748","United Kingdom","Lancaster","LA1 1LN"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-05-20 00:00:00","2319.9900","57.9998","Germany","Braunschweig","38001"
"Mountain-500 Black, 48","Mountain Bikes","Bikes","2015-05-20 00:00:00","539.9900","13.4998","Germany","Hamburg","20354"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-05-20 00:00:00","1700.9900","42.5248","Germany","Kassel","34117"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-05-20 00:00:00","2319.9900","57.9998","United States","Coronado","92118"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-05-20 00:00:00","2294.9900","57.3748","United States","Portland","97205"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-05-20 00:00:00","2319.9900","57.9998","United States","Torrance","90505"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-05-20 00:00:00","2319.9900","57.9998","United States","Everett","98201"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-05-20 00:00:00","2319.9900","57.9998","United States","Los Angeles","90012"
"Mountain-400-W Silver, 38","Mountain Bikes","Bikes","2015-05-20 00:00:00","769.4900","19.2373","United States","Coronado","92118"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-05-20 00:00:00","2319.9900","57.9998","United States","Oregon City","97045"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-05-20 00:00:00","2294.9900","57.3748","United States","Burbank","91502"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-05-20 00:00:00","2319.9900","57.9998","United States","Santa Monica","90401"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-05-20 00:00:00","2294.9900","57.3748","United States","Lake Oswego","97034"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-05-20 00:00:00","2294.9900","57.3748","Canada","N. Vancouver","V7L 4J4"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-05-20 00:00:00","2319.9900","57.9998","United States","Redmond","98052"
"Touring-1000 Blue, 50","Touring Bikes","Bikes","2015-05-20 00:00:00","2384.0700","59.6018","United Kingdom","Gateshead","GA10"
"Touring-1000 Blue, 60","Touring Bikes","Bikes","2015-05-20 00:00:00","2384.0700","59.6018","France","Cergy","95000"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-05-20 00:00:00","1700.9900","42.5248","Australia","Hervey Bay","4655"
"Road-550-W Yellow, 44","Road Bikes","Bikes","2015-05-20 00:00:00","1120.4900","28.0123","Australia","Townsville","4810"
"Road-750 Black, 48","Road Bikes","Bikes","2015-05-20 00:00:00","539.9900","13.4998","Australia","Port Macquarie","2444"
"Road-750 Black, 58","Road Bikes","Bikes","2015-05-20 00:00:00","539.9900","13.4998","Australia","Newcastle","2300"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-05-20 00:00:00","2294.9900","57.3748","Australia","Townsville","4810"
"Touring-2000 Blue, 46","Touring Bikes","Bikes","2015-05-20 00:00:00","1214.8500","30.3713","United States","Bremerton","98312"
"Touring-3000 Blue, 58","Touring Bikes","Bikes","2015-05-20 00:00:00","742.3500","18.5588","Canada","Port Hammond","V6B 3P7"
"Touring-1000 Blue, 46","Touring Bikes","Bikes","2015-05-20 00:00:00","2384.0700","59.6018","United States","Berkeley","94704"
"Touring-1000 Yellow, 60","Touring Bikes","Bikes","2015-05-20 00:00:00","2384.0700","59.6018","United States","Colma","94014"
"Road-750 Black, 58","Road Bikes","Bikes","2015-05-20 00:00:00","539.9900","13.4998","United States","Spokane","99202"
"Road-750 Black, 58","Road Bikes","Bikes","2015-05-20 00:00:00","539.9900","13.4998","United States","Spring Valley","91977"
"Road-750 Black, 44","Road Bikes","Bikes","2015-05-20 00:00:00","539.9900","13.4998","United States","Edmonds","98020"
"Road-750 Black, 44","Road Bikes","Bikes","2015-05-20 00:00:00","539.9900","13.4998","United States","Concord","94519"
"Road-750 Black, 48","Road Bikes","Bikes","2015-05-20 00:00:00","539.9900","13.4998","United States","Sedro Woolley","98284"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-05-20 00:00:00","1700.9900","42.5248","United States","Newport Beach","92625"
